Timestamp,AppTime,GlobalBlock,Type,HeadPos,HeadRot(pitch yaw roll),EyeDirection,LeftEyeOpen,RightEyeOpen,EyeTarget,HeadPosAnchored,HeadForthAnchored,EyeDirectionAnchored,FixationPointAnchored,optiRbodyposA,optiRbodyposB,optiRbodyrotA,optiRbodyrotB,AmplitudeDeg,DirectionRadial,EyeLeft,EyeRight,VelocityDegps,Message
13:53:00:794,128.1112,0,RTdata,0.371 -0.335 -0.860,44.866 94.285 6.273,0.777 -0.626 0.068,0,0,fakeGround,-3.493 1.104 -8.276,0.027 -0.705 -0.708,0.156 -0.626 -0.764,-3.350 0.488 -9.022,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,10.220,224.858,154.307 141.643,215.675 155.471,240.307,
13:53:00:827,128.1446,0,RTdata,0.371 -0.336 -0.859,45.007 93.599 6.091,0.791 -0.607 0.071,1,1,fakeGround,-3.491 1.103 -8.275,0.035 -0.707 -0.706,0.160 -0.607 -0.778,-3.407 0.760 -8.709,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.081,53.484,155.368 141.463,215.296 152.395,2.440,
13:53:00:860,128.178,0,RTdata,0.371 -0.336 -0.858,45.189 93.387 6.276,0.792 -0.608 0.056,1,1,fakeGround,-3.491 1.103 -8.275,0.038 -0.709 -0.704,0.145 -0.608 -0.781,-3.398 0.701 -8.785,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,1.466,54.967,152.235 142.725,214.677 150.377,3.782,
13:53:00:894,128.2112,0,RTdata,0.370 -0.336 -0.859,45.275 93.664 6.710,0.794 -0.606 0.053,1,1,fakeGround,-3.491 1.103 -8.275,0.034 -0.710 -0.703,0.142 -0.606 -0.783,-3.399 0.712 -8.772,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,2.027,63.538,150.741 142.535,214.097 148.656,13.532,
13:53:00:928,128.245,0,RTdata,0.370 -0.336 -0.860,45.223 94.136 6.955,0.794 -0.606 0.056,1,1,fakeGround,-3.492 1.103 -8.274,0.029 -0.710 -0.704,0.145 -0.606 -0.782,-3.413 0.774 -8.689,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,152.861 140.891,215.660 150.670,NaN,
13:53:00:961,128.2781,0,RTdata,0.370 -0.335 -0.861,45.163 94.505 6.903,0.778 -0.627 0.044,1,1,fakeGround,-3.494 1.104 -8.274,0.024 -0.709 -0.705,0.132 -0.627 -0.768,-3.411 0.714 -8.740,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.431,173.993,152.396 139.484,216.029 151.602,12.939,
13:53:00:995,128.312,0,RTdata,0.369 -0.335 -0.862,45.044 94.737 6.803,0.815 -0.570 0.104,1,1,fakeGround,-3.495 1.104 -8.274,0.021 -0.708 -0.706,0.195 -0.570 -0.798,-3.336 0.639 -8.912,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,2.720,154.689,153.839 134.074,224.622 162.190,81.588,
13:53:01:027,128.3449,0,RTdata,0.369 -0.334 -0.863,44.977 94.895 6.815,0.813 -0.571 0.113,1,1,fakeGround,-3.495 1.105 -8.274,0.019 -0.707 -0.707,0.204 -0.571 -0.796,-3.332 0.643 -8.906,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,3.407,183.511,154.811 132.569,224.321 162.093,7.379,
13:53:01:061,128.3785,0,RTdata,0.369 -0.334 -0.863,44.982 94.954 6.869,0.810 -0.574 0.120,1,1,fakeGround,-3.496 1.106 -8.274,0.019 -0.707 -0.707,0.210 -0.574 -0.792,-3.308 0.589 -8.976,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,155.476 131.518,223.189 161.634,NaN,
13:53:01:094,128.4117,0,RTdata,0.368 -0.334 -0.863,45.073 94.910 6.887,0.810 -0.574 0.119,1,1,fakeGround,-3.496 1.106 -8.273,0.019 -0.708 -0.706,0.209 -0.574 -0.792,-3.319 0.613 -8.945,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,154.634 131.619,224.707 162.464,NaN,
13:53:01:128,128.4453,0,RTdata,0.368 -0.334 -0.863,45.213 94.825 6.806,0.809 -0.576 0.118,1,1,fakeGround,-3.496 1.106 -8.273,0.020 -0.710 -0.704,0.208 -0.576 -0.790,-3.321 0.614 -8.940,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,1.365,86.948,152.020 133.100,227.455 164.217,25.451,
13:53:01:161,128.4787,0,RTdata,0.368 -0.334 -0.864,45.378 94.735 6.674,0.753 -0.658 0.030,1,1,fakeGround,-3.496 1.105 -8.273,0.021 -0.712 -0.702,0.115 -0.658 -0.744,-3.430 0.715 -8.709,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,156.366 147.637,214.345 158.881,NaN,
13:53:01:195,128.5119,0,RTdata,0.368 -0.334 -0.864,45.572 94.755 6.562,0.718 -0.694 -0.058,1,1,fakeGround,-3.497 1.105 -8.273,0.021 -0.714 -0.700,0.023 -0.694 -0.720,-3.483 0.670 -8.720,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,156.626 158.175,201.850 148.285,NaN,
13:53:01:228,128.5453,0,RTdata,0.367 -0.335 -0.865,45.689 94.840 6.541,0.721 -0.693 -0.034,1,1,fakeGround,-3.498 1.105 -8.272,0.020 -0.716 -0.698,0.048 -0.693 -0.720,-3.463 0.599 -8.793,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,1.249,219.505,159.044 156.321,199.919 146.685,14.150,
13:53:01:261,128.5787,0,RTdata,0.367 -0.335 -0.866,45.759 95.063 6.666,0.727 -0.686 -0.026,1,1,fakeGround,-3.499 1.105 -8.272,0.017 -0.716 -0.697,0.056 -0.686 -0.725,-3.465 0.699 -8.694,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,1.976,211.088,159.979 154.714,199.314 145.910,10.537,
13:53:01:295,128.6122,0,RTdata,0.367 -0.335 -0.866,45.750 95.204 6.751,0.727 -0.686 -0.021,1,1,fakeGround,-3.499 1.105 -8.272,0.015 -0.716 -0.698,0.061 -0.686 -0.725,-3.466 0.715 -8.676,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,160.592 153.365,199.873 145.806,NaN,
13:53:01:328,128.6455,0,RTdata,0.367 -0.335 -0.867,45.814 95.233 6.710,0.725 -0.688 -0.020,1,1,fakeGround,-3.500 1.104 -8.272,0.015 -0.717 -0.697,0.062 -0.688 -0.723,-3.461 0.651 -8.742,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,159.955 152.304,199.687 145.328,NaN,
13:53:01:361,128.6789,0,RTdata,0.366 -0.335 -0.867,45.868 95.178 6.634,0.727 -0.687 -0.016,1,1,fakeGround,-3.500 1.104 -8.272,0.016 -0.718 -0.696,0.066 -0.687 -0.724,-3.464 0.708 -8.683,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,158.484 152.297,202.059 145.753,NaN,
13:53:01:395,128.7124,0,RTdata,0.366 -0.335 -0.868,45.887 95.155 6.593,0.716 -0.695 -0.061,1,1,fakeGround,-3.501 1.105 -8.272,0.016 -0.718 -0.696,0.020 -0.695 -0.719,-3.491 0.734 -8.648,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,3.744,184.994,153.729 160.907,202.049 141.907,112.326,
13:53:01:429,128.746,0,RTdata,0.366 -0.335 -0.868,45.890 95.164 6.576,0.708 -0.694 -0.133,1,1,fakeGround,-3.501 1.105 -8.271,0.016 -0.718 -0.696,-0.052 -0.694 -0.718,-3.536 0.657 -8.729,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,150.924 170.954,197.614 133.525,NaN,
13:53:01:461,128.7789,0,RTdata,0.366 -0.334 -0.868,45.893 95.133 6.533,0.712 -0.688 -0.143,1,1,fakeGround,-3.501 1.105 -8.271,0.016 -0.718 -0.696,-0.062 -0.688 -0.723,-3.549 0.585 -8.812,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.557,212.742,151.896 170.007,196.736 133.090,13.241,
13:53:01:496,128.8129,0,RTdata,0.365 -0.334 -0.869,45.899 95.023 6.430,0.664 -0.746 0.039,1,1,fakeGround,-3.502 1.105 -8.271,0.018 -0.718 -0.696,0.114 -0.746 -0.656,-3.406 0.460 -8.832,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,6.777,198.646,172.296 150.992,196.663 162.654,188.281,
13:53:01:529,128.8458,0,RTdata,0.365 -0.334 -0.869,45.905 94.888 6.298,0.644 -0.759 0.099,1,1,fakeGround,-3.502 1.105 -8.271,0.019 -0.718 -0.696,0.171 -0.759 -0.629,-3.399 0.639 -8.651,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.464,207.780,177.640 144.707,195.942 167.556,13.913,
13:53:01:562,128.8793,0,RTdata,0.365 -0.334 -0.869,45.894 94.819 6.267,0.649 -0.755 0.091,1,1,fakeGround,-3.502 1.105 -8.271,0.020 -0.718 -0.696,0.163 -0.755 -0.635,-3.378 0.521 -8.755,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.939,208.192,178.410 143.841,194.659 165.126,11.172,
13:53:01:595,128.9124,0,RTdata,0.365 -0.334 -0.869,45.857 94.776 6.300,0.649 -0.756 0.088,1,1,fakeGround,-3.502 1.105 -8.271,0.021 -0.718 -0.696,0.161 -0.756 -0.635,-3.386 0.549 -8.732,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,2.509,339.655,178.926 143.082,193.750 163.902,9.994,
13:53:01:629,128.946,0,RTdata,0.365 -0.334 -0.869,45.787 94.710 6.301,0.643 -0.760 0.092,1,1,fakeGround,-3.502 1.106 -8.271,0.021 -0.717 -0.697,0.164 -0.760 -0.629,-3.399 0.619 -8.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,179.345 142.439,193.486 163.487,NaN,
13:53:01:662,128.9793,0,RTdata,0.365 -0.333 -0.869,45.719 94.676 6.274,0.647 -0.758 0.085,1,1,fakeGround,-3.502 1.106 -8.271,0.022 -0.716 -0.698,0.157 -0.758 -0.634,-3.386 0.539 -8.738,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,179.283 141.890,192.311 162.725,NaN,
13:53:01:695,129.0126,0,RTdata,0.365 -0.333 -0.869,45.618 94.676 6.244,0.734 -0.679 0.026,1,1,fakeGround,-3.502 1.106 -8.271,0.022 -0.715 -0.699,0.108 -0.679 -0.726,-3.451 0.773 -8.619,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,155.148 154.245,209.277 154.885,NaN,
13:53:01:729,129.0463,0,RTdata,0.366 -0.333 -0.869,45.580 94.725 6.179,0.835 -0.544 -0.078,1,1,fakeGround,-3.502 1.106 -8.271,0.021 -0.714 -0.700,0.016 -0.544 -0.839,-3.494 0.781 -8.762,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,128.491 167.761,221.429 140.432,NaN,
13:53:01:762,129.0795,0,RTdata,0.366 -0.334 -0.870,45.681 94.779 6.106,0.827 -0.557 -0.080,1,1,fakeGround,-3.503 1.105 -8.272,0.021 -0.715 -0.698,0.014 -0.557 -0.831,-3.497 0.832 -8.672,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,2.148,204.099,131.652 163.582,217.091 135.865,21.352,
13:53:01:796,129.1134,0,RTdata,0.366 -0.335 -0.871,45.929 94.946 6.101,0.823 -0.562 -0.081,1,1,fakeGround,-3.504 1.104 -8.272,0.019 -0.718 -0.695,0.013 -0.562 -0.827,-3.498 0.848 -8.643,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,3.291,198.501,132.686 160.917,216.733 134.770,21.681,
13:53:01:830,129.1466,0,RTdata,0.366 -0.336 -0.871,46.201 95.121 6.167,0.822 -0.564 -0.079,1,1,fakeGround,-3.504 1.103 -8.272,0.016 -0.722 -0.692,0.014 -0.564 -0.825,-3.498 0.845 -8.645,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,3.772,190.873,132.214 159.349,216.905 133.936,13.251,
13:53:01:862,129.1796,0,RTdata,0.367 -0.338 -0.872,46.454 95.245 6.224,0.825 -0.560 -0.079,1,1,fakeGround,-3.505 1.102 -8.273,0.015 -0.725 -0.689,0.014 -0.560 -0.828,-3.499 0.849 -8.641,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,4.138,182.472,131.183 158.035,218.552 133.943,25.488,
13:53:01:896,129.2132,0,RTdata,0.367 -0.339 -0.873,46.680 95.324 6.239,0.831 -0.549 -0.088,1,1,fakeGround,-3.505 1.100 -8.273,0.014 -0.728 -0.686,0.006 -0.549 -0.836,-3.503 0.795 -8.732,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,130.826 156.949,218.515 133.167,NaN,
13:53:01:929,129.2466,0,RTdata,0.367 -0.340 -0.873,46.813 95.297 6.194,0.874 -0.486 0.006,1,1,nothing,-3.506 1.099 -8.273,0.014 -0.729 -0.684,0.105 -0.486 -0.868,-3.451 0.839 -8.729,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,9.334,141.433,124.228 150.535,236.348 147.317,184.819,
13:53:01:963,129.2801,0,RTdata,0.368 -0.341 -0.873,46.897 95.203 6.149,0.884 -0.468 0.014,1,1,nothing,-3.506 1.098 -8.274,0.015 -0.730 -0.683,0.113 -0.468 -0.876,-3.436 0.802 -8.818,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.698,165.082,122.903 147.235,240.258 146.744,20.928,
13:53:01:996,129.3132,0,RTdata,0.368 -0.342 -0.873,46.964 95.185 6.182,0.893 -0.448 0.039,1,1,nothing,-3.506 1.097 -8.274,0.015 -0.731 -0.682,0.139 -0.448 -0.883,-3.450 0.909 -8.633,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,1.082,160.168,122.646 146.317,240.289 145.997,3.836,
13:53:02:030,129.3471,0,RTdata,0.368 -0.343 -0.873,47.016 95.206 6.285,0.894 -0.447 0.013,1,1,nothing,-3.506 1.097 -8.274,0.015 -0.732 -0.682,0.114 -0.447 -0.887,-3.450 0.867 -8.716,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,122.699 145.311,240.228 144.604,NaN,
13:53:02:062,129.3799,0,RTdata,0.368 -0.343 -0.874,47.054 95.247 6.428,0.895 -0.444 0.037,1,1,nothing,-3.506 1.096 -8.275,0.015 -0.732 -0.681,0.138 -0.444 -0.885,-3.459 0.934 -8.584,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,121.710 145.168,240.573 144.587,NaN,
13:53:02:097,129.414,0,RTdata,0.369 -0.343 -0.874,47.068 95.292 6.519,0.892 -0.451 0.022,1,1,nothing,-3.507 1.096 -8.275,0.014 -0.732 -0.681,0.122 -0.451 -0.884,-3.438 0.837 -8.768,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,120.751 143.290,241.568 145.486,NaN,
13:53:02:129,129.4468,0,RTdata,0.369 -0.343 -0.874,47.067 95.293 6.513,0.897 -0.440 0.032,1,1,nothing,-3.507 1.096 -8.275,0.014 -0.732 -0.681,0.133 -0.440 -0.888,-3.435 0.848 -8.760,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.643,190.125,121.366 141.848,244.704 147.706,3.276,
13:53:02:163,129.4802,0,RTdata,0.369 -0.343 -0.874,47.037 95.310 6.529,0.896 -0.444 0.023,1,1,nothing,-3.507 1.096 -8.275,0.014 -0.732 -0.681,0.124 -0.444 -0.888,-3.437 0.838 -8.776,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,1.440,132.372,121.230 141.640,244.630 147.210,2.648,
13:53:02:196,129.5138,0,RTdata,0.369 -0.343 -0.874,46.997 95.357 6.561,0.897 -0.442 0.021,1,1,nothing,-3.507 1.096 -8.275,0.013 -0.731 -0.682,0.122 -0.442 -0.889,-3.439 0.819 -8.782,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,122.349 140.656,244.625 147.091,NaN,
13:53:02:230,129.5473,0,RTdata,0.369 -0.343 -0.874,46.943 95.394 6.591,0.897 -0.441 0.020,1,1,nothing,-3.507 1.096 -8.276,0.013 -0.731 -0.683,0.121 -0.441 -0.889,-3.440 0.820 -8.784,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,122.259 140.440,244.213 146.612,NaN,
13:53:02:263,129.5806,0,RTdata,0.370 -0.343 -0.874,46.900 95.418 6.605,0.895 -0.446 0.023,1,1,nothing,-3.507 1.096 -8.276,0.013 -0.730 -0.683,0.124 -0.446 -0.886,-3.434 0.828 -8.794,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,121.905 140.581,244.073 146.700,NaN,
13:53:02:297,129.614,0,RTdata,0.370 -0.343 -0.874,46.840 95.400 6.633,0.899 -0.437 0.032,1,1,nothing,-3.507 1.096 -8.276,0.013 -0.729 -0.684,0.133 -0.437 -0.890,-3.449 0.895 -8.670,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,122.287 140.039,244.253 146.992,NaN,
13:53:02:330,129.6475,0,RTdata,0.370 -0.343 -0.874,46.762 95.323 6.597,0.897 -0.441 0.018,1,1,nothing,-3.507 1.097 -8.276,0.014 -0.729 -0.685,0.119 -0.441 -0.890,-3.445 0.857 -8.743,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,122.818 139.862,243.720 146.337,NaN,
13:53:02:364,129.6809,0,RTdata,0.370 -0.343 -0.874,46.691 95.240 6.563,0.898 -0.439 0.019,1,1,nothing,-3.506 1.097 -8.276,0.015 -0.728 -0.686,0.120 -0.439 -0.891,-3.446 0.863 -8.733,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,123.548 139.983,242.674 145.579,NaN,
13:53:02:398,129.7146,0,RTdata,0.370 -0.343 -0.874,46.640 95.211 6.607,0.898 -0.439 0.031,1,1,nothing,-3.506 1.097 -8.276,0.015 -0.727 -0.686,0.132 -0.439 -0.889,-3.446 0.889 -8.681,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,123.447 140.109,242.901 145.968,NaN,
13:53:02:431,129.7477,0,RTdata,0.370 -0.343 -0.873,46.629 95.172 6.660,0.905 -0.425 0.025,1,1,nothing,-3.506 1.097 -8.276,0.016 -0.727 -0.687,0.127 -0.425 -0.896,-3.461 0.934 -8.603,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,2.004,167.906,121.511 144.697,240.100 143.068,60.120,
