Timestamp,AppTime,GlobalBlock,Type,HeadPos,HeadRot(pitch yaw roll),EyeDirection,LeftEyeOpen,RightEyeOpen,EyeTarget,HeadPosAnchored,HeadForthAnchored,EyeDirectionAnchored,FixationPointAnchored,optiRbodyposA,optiRbodyposB,optiRbodyrotA,optiRbodyrotB,AmplitudeDeg,DirectionRadial,EyeLeft,EyeRight,VelocityDegps,Message,BlockNum,RoundNum,BlockType,CoinSetID
12:17:31:478,54.489,0,RTdata,-0.011 -0.453 0.005,8.491 341.519 0.422,0.000 0.000 0.000,0,0,none,-0.363 1.006 0.087,-0.219 -0.148 -0.964,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:31:498,54.51049,0,RTdata,-0.014 -0.453 -0.002,8.992 338.732 0.186,0.000 0.000 0.000,0,0,none,-0.357 1.006 0.092,-0.172 -0.156 -0.973,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:31:518,54.53098,0,RTdata,-0.017 -0.454 -0.009,9.537 336.085 0.047,0.000 0.000 0.000,0,0,none,-0.351 1.005 0.096,-0.127 -0.166 -0.978,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:31:539,54.55118,0,RTdata,-0.021 -0.456 -0.016,10.157 333.424 0.043,0.000 0.000 0.000,0,0,none,-0.344 1.003 0.101,-0.081 -0.176 -0.981,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:31:579,54.59031,0,RTdata,-0.027 -0.462 -0.032,11.572 328.233 0.280,0.000 0.000 0.000,0,0,none,-0.330 0.997 0.111,0.008 -0.201 -0.980,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:31:599,54.61141,0,RTdata,-0.031 -0.466 -0.041,12.391 325.562 0.310,0.000 0.000 0.000,0,0,none,-0.322 0.993 0.117,0.054 -0.215 -0.975,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:31:629,54.64011,0,RTdata,-0.036 -0.474 -0.054,13.557 322.016 0.236,0.000 0.000 0.000,0,0,none,-0.311 0.985 0.125,0.113 -0.234 -0.966,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:31:651,54.66261,0,RTdata,-0.039 -0.481 -0.064,14.452 319.429 0.109,0.000 0.000 0.000,0,0,none,-0.303 0.978 0.132,0.156 -0.250 -0.956,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:31:672,54.6836,0,RTdata,-0.043 -0.488 -0.074,15.188 317.280 359.861,0.000 0.000 0.000,0,0,none,-0.295 0.971 0.139,0.191 -0.262 -0.946,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:31:712,54.72381,0,RTdata,-0.050 -0.502 -0.093,16.272 313.572 359.108,0.000 0.000 0.000,0,0,none,-0.279 0.957 0.151,0.251 -0.280 -0.927,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:31:732,54.74504,0,RTdata,-0.054 -0.510 -0.102,16.786 311.838 358.834,0.000 0.000 0.000,0,0,none,-0.271 0.949 0.157,0.278 -0.289 -0.916,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:31:762,54.77313,0,RTdata,-0.059 -0.520 -0.114,17.237 309.720 358.632,0.000 0.000 0.000,0,0,none,-0.260 0.939 0.165,0.311 -0.296 -0.903,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:31:784,54.79481,0,RTdata,-0.063 -0.528 -0.123,17.437 308.303 358.542,0.000 0.000 0.000,0,0,none,-0.252 0.931 0.170,0.333 -0.300 -0.894,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:31:805,54.81671,0,RTdata,-0.068 -0.535 -0.131,17.670 306.932 358.615,0.000 0.000 0.000,0,0,none,-0.244 0.924 0.175,0.353 -0.304 -0.885,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:31:826,54.83798,0,RTdata,-0.072 -0.541 -0.139,17.926 305.523 358.764,0.000 0.000 0.000,0,0,none,-0.236 0.918 0.179,0.375 -0.308 -0.875,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:31:863,54.87334,0,RTdata,-0.080 -0.549 -0.150,18.009 302.620 359.055,0.000 0.000 0.000,0,0,none,-0.224 0.910 0.185,0.418 -0.309 -0.854,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:31:884,54.89548,0,RTdata,-0.085 -0.551 -0.157,17.796 300.113 359.217,0.000 0.000 0.000,0,0,none,-0.216 0.908 0.188,0.456 -0.306 -0.836,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:31:906,54.9166,0,RTdata,-0.090 -0.552 -0.162,17.579 297.256 359.301,0.000 0.000 0.000,0,0,none,-0.209 0.907 0.190,0.497 -0.302 -0.813,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:31:947,54.95699,0,RTdata,-0.101 -0.548 -0.171,17.559 292.010 359.062,0.000 0.000 0.000,0,0,none,-0.195 0.912 0.192,0.570 -0.302 -0.764,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:31:968,54.97995,0,RTdata,-0.107 -0.542 -0.175,17.873 289.289 359.023,0.000 0.000 0.000,0,0,none,-0.187 0.917 0.192,0.604 -0.307 -0.735,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:31:989,55.00105,0,RTdata,-0.113 -0.536 -0.178,18.248 286.920 359.165,0.000 0.000 0.000,0,0,none,-0.181 0.923 0.191,0.633 -0.313 -0.708,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:32:030,55.04038,0,RTdata,-0.126 -0.522 -0.182,19.023 282.856 359.319,0.000 0.000 0.000,0,0,none,-0.168 0.937 0.188,0.678 -0.326 -0.658,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:32:051,55.06298,0,RTdata,-0.132 -0.512 -0.183,19.535 280.935 359.158,0.000 0.000 0.000,0,0,none,-0.162 0.947 0.185,0.698 -0.334 -0.633,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:32:074,55.08465,0,RTdata,-0.139 -0.502 -0.184,20.036 279.328 359.038,0.000 0.000 0.000,0,0,none,-0.156 0.957 0.183,0.713 -0.343 -0.612,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:32:114,55.1239,0,RTdata,-0.149 -0.483 -0.184,20.745 277.403 359.204,0.000 0.000 0.000,0,0,none,-0.148 0.976 0.177,0.730 -0.354 -0.585,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:32:135,55.14647,0,RTdata,-0.153 -0.472 -0.184,21.023 276.717 359.506,0.000 0.000 0.000,0,0,none,-0.144 0.987 0.175,0.735 -0.359 -0.575,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:32:156,55.16755,0,RTdata,-0.157 -0.461 -0.183,21.183 276.071 359.809,0.000 0.000 0.000,0,0,none,-0.141 0.998 0.173,0.741 -0.361 -0.566,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:32:178,55.18898,0,RTdata,-0.160 -0.450 -0.183,21.181 275.404 359.877,0.000 0.000 0.000,0,0,none,-0.138 1.009 0.171,0.748 -0.361 -0.557,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:32:218,55.22378,0,RTdata,-0.164 -0.433 -0.182,21.010 274.016 359.436,0.000 0.000 0.000,0,0,none,-0.136 1.026 0.168,0.762 -0.359 -0.540,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:32:239,55.24994,0,RTdata,-0.165 -0.421 -0.182,20.897 272.997 359.036,0.000 0.000 0.000,0,0,none,-0.134 1.039 0.167,0.772 -0.357 -0.526,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:32:262,55.27174,0,RTdata,-0.166 -0.411 -0.181,20.817 272.355 358.821,0.000 0.000 0.000,0,0,none,-0.134 1.048 0.166,0.778 -0.355 -0.518,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:32:297,55.30768,0,RTdata,-0.167 -0.395 -0.180,20.728 271.533 358.666,0.000 0.000 0.000,0,0,none,-0.134 1.064 0.165,0.786 -0.354 -0.507,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:32:318,55.32949,0,RTdata,-0.167 -0.386 -0.180,20.770 271.137 358.691,0.000 0.000 0.000,0,0,none,-0.134 1.073 0.164,0.789 -0.355 -0.501,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:32:341,55.35033,0,RTdata,-0.166 -0.377 -0.180,20.823 270.716 358.846,0.000 0.000 0.000,0,0,none,-0.135 1.082 0.165,0.793 -0.355 -0.495,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:32:381,55.39155,0,RTdata,-0.164 -0.359 -0.181,20.929 269.316 359.531,0.000 0.000 0.000,0,0,none,-0.136 1.101 0.167,0.804 -0.357 -0.476,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
12:17:32:400,55.41334,0,RTdata,-0.163 -0.348 -0.182,20.813 268.214 359.786,0.000 0.000 0.000,0,0,none,-0.137 1.111 0.169,0.813 -0.355 -0.460,0.000 0.000 0.000,-0.370 1.459 0.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.0,0.0,0.000 0.000,0.000 0.000,0.0,,1.0,1.0,collecting,0.0
