Timestamp,AppTime,GlobalBlock,Type,HeadPos,HeadRot(pitch yaw roll),EyeDirection,LeftEyeOpen,RightEyeOpen,EyeTarget,HeadPosAnchored,HeadForthAnchored,EyeDirectionAnchored,FixationPointAnchored,optiRbodyposA,optiRbodyposB,optiRbodyrotA,optiRbodyrotB,AmplitudeDeg,DirectionRadial,EyeLeft,EyeRight,VelocityDegps,Message
15:04:19:932,301.5118,1,RTdata,-0.104 0.309 -5.449,21.519 268.686 357.804,-0.984 -0.110 0.140,0,0,fakeWallEast,-3.014 1.719 -2.755,0.917 -0.367 0.154,0.994 -0.110 0.002,-0.835 1.508 -2.737,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,0.000 0.000,0.000 0.000,NaN,
15:04:19:966,301.5458,1,RTdata,-0.108 0.301 -5.448,25.814 269.597 357.792,-0.984 -0.110 0.140,0,0,fakeWallEast,-3.010 1.710 -2.755,0.890 -0.435 0.135,0.994 -0.110 0.002,-0.835 1.508 -2.737,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,0.000 0.000,0.000 0.000,NaN,
15:04:19:999,301.5789,1,RTdata,-0.112 0.290 -5.446,30.978 270.736 358.183,-0.984 -0.110 0.140,0,0,fakeWallEast,-3.006 1.699 -2.757,0.850 -0.515 0.112,0.994 -0.110 0.002,-0.835 1.508 -2.737,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,0.000 0.000,0.000 0.000,NaN,
15:04:20:033,301.6124,1,RTdata,-0.115 0.278 -5.443,36.611 272.595 358.952,-0.984 -0.110 0.140,0,0,fakeWallEast,-3.002 1.688 -2.759,0.799 -0.596 0.079,0.994 -0.110 0.002,-0.835 1.508 -2.737,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,0.000 0.000,0.000 0.000,NaN,
15:04:20:066,301.6455,1,RTdata,-0.119 0.265 -5.439,42.107 275.185 0.448,-0.984 -0.110 0.140,0,0,fakeWallEast,-2.998 1.675 -2.762,0.741 -0.671 0.039,0.994 -0.110 0.002,-0.835 1.508 -2.737,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,0.000 0.000,0.000 0.000,NaN,
15:04:20:099,301.6792,1,RTdata,-0.123 0.253 -5.435,46.936 278.545 2.659,-0.984 -0.110 0.140,0,0,fakeWallEast,-2.993 1.663 -2.766,0.683 -0.731 -0.004,0.994 -0.110 0.002,-0.835 1.508 -2.737,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,0.000 0.000,0.000 0.000,NaN,
15:04:20:133,301.7125,1,RTdata,-0.127 0.243 -5.429,50.347 281.888 4.785,-0.984 -0.110 0.140,0,0,fakeWallEast,-2.988 1.653 -2.771,0.637 -0.770 -0.041,0.994 -0.110 0.002,-0.835 1.508 -2.737,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,0.000 0.000,0.000 0.000,NaN,
15:04:20:167,301.7459,1,RTdata,-0.133 0.235 -5.423,52.943 285.001 6.739,-0.984 -0.110 0.140,0,0,fakeWallEast,-2.982 1.644 -2.776,0.598 -0.798 -0.071,0.994 -0.110 0.002,-0.835 1.508 -2.737,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,0.000 0.000,0.000 0.000,NaN,
15:04:20:200,301.7796,1,RTdata,-0.139 0.228 -5.416,55.037 288.074 8.562,-0.984 -0.110 0.140,0,0,fakeWallEast,-2.975 1.637 -2.782,0.565 -0.820 -0.098,0.994 -0.110 0.002,-0.835 1.508 -2.737,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,0.000 0.000,183.489 110.728,NaN,
15:04:20:233,301.8124,1,RTdata,-0.145 0.222 -5.409,56.615 290.785 10.115,-0.984 -0.110 0.140,0,0,fakeWallEast,-2.968 1.631 -2.788,0.537 -0.835 -0.120,0.994 -0.110 0.002,-0.835 1.508 -2.737,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,153.361 163.470,219.118 127.705,NaN,
15:04:20:266,301.8457,1,RTdata,-0.151 0.216 -5.401,57.859 293.273 11.435,-0.984 -0.110 0.140,0,0,fakeWallEast,-2.960 1.626 -2.795,0.514 -0.847 -0.138,0.994 -0.110 0.002,-0.835 1.508 -2.737,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,159.108 162.598,228.683 119.403,NaN,
15:04:20:299,301.8794,1,RTdata,-0.157 0.211 -5.394,58.932 295.607 12.586,-0.984 -0.110 0.140,0,0,fakeWallEast,-2.954 1.620 -2.802,0.492 -0.857 -0.154,0.994 -0.110 0.002,-0.835 1.508 -2.737,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,156.934 161.322,224.414 120.181,NaN,
15:04:20:334,301.9132,1,RTdata,-0.162 0.206 -5.386,59.969 297.608 13.714,-0.984 -0.110 0.140,0,0,fakeWallEast,-2.948 1.616 -2.808,0.472 -0.866 -0.166,0.994 -0.110 0.002,-0.835 1.508 -2.737,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,161.855 162.420,219.945 124.258,NaN,
15:04:20:367,301.946,1,RTdata,-0.166 0.202 -5.380,60.882 299.204 14.652,-0.619 -0.738 0.270,0,0,MController,-2.942 1.611 -2.815,0.454 -0.874 -0.174,0.651 -0.738 -0.179,-0.835 1.508 -2.737,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,NaN,NaN,162.639 160.473,219.940 124.107,NaN,
15:04:20:399,301.9792,1,RTdata,-0.170 0.198 -5.373,61.669 300.367 15.279,0.104 -0.952 0.289,1,1,MController,-2.937 1.608 -2.821,0.440 -0.880 -0.179,-0.062 -0.952 -0.301,-2.958 1.181 -2.953,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,20.920,175.669,162.094 157.702,221.882 122.847,17.123,
15:04:20:434,302.0134,1,RTdata,-0.174 0.195 -5.366,62.411 301.141 15.599,0.098 -0.954 0.284,1,1,MController,-2.932 1.604 -2.827,0.427 -0.886 -0.180,-0.057 -0.954 -0.295,-2.955 1.100 -2.981,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.498,143.358,161.354 155.122,223.422 121.866,14.951,
15:04:20:467,302.0467,1,RTdata,-0.178 0.192 -5.359,63.199 301.776 15.738,0.103 -0.958 0.269,1,1,MController,-2.928 1.601 -2.834,0.413 -0.893 -0.180,-0.063 -0.958 -0.281,-2.953 1.100 -2.979,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,1.289,154.037,161.136 153.173,224.734 121.438,10.570,
